,Energy_Delta,temp,pressure,humidity,wind_speed,clouds_all,SunlightTime/daylength,weather_type,hour,month
2952,3191,12.3,1027,52,2.1,34,0.71,2,13,3
2953,2980,12.3,1027,52,2.1,34,0.73,2,13,3
2954,2755,12.6,1027,50,2.2,20,0.75,2,14,3
2955,2290,12.6,1027,50,2.2,20,0.76,2,14,3
2956,2186,12.6,1027,50,2.2,20,0.78,2,14,3
2957,1481,12.6,1027,50,2.2,20,0.8,2,14,3
2958,1468,12.0,1026,51,2.1,0,0.82,1,15,3
2959,1242,12.0,1026,51,2.1,0,0.84,1,15,3
2960,968,12.0,1026,51,2.1,0,0.86,1,15,3
2961,681,12.0,1026,51,2.1,0,0.88,1,15,3
2962,451,11.8,1026,54,1.2,0,0.9,1,16,3
2963,288,11.8,1026,54,1.2,0,0.92,1,16,3
2964,155,11.8,1026,54,1.2,0,0.94,1,16,3
2965,74,11.8,1026,54,1.2,0,0.96,1,16,3
2966,34,9.9,1026,65,2.0,0,0.98,1,17,3
2967,8,9.9,1026,65,2.0,0,1.0,1,17,3
2968,59,0.3,1026,92,2.7,13,0.04,2,5,3
2969,122,0.3,1026,92,2.7,13,0.06,2,5,3
2970,165,0.3,1026,92,2.7,13,0.08,2,5,3
2971,225,0.3,1026,92,2.7,13,0.1,2,5,3
2972,323,2.2,1026,88,2.9,3,0.12,1,6,3
2973,542,2.2,1026,88,2.9,3,0.14,1,6,3
2974,904,2.2,1026,88,2.9,3,0.16,1,6,3
2975,1306,2.2,1026,88,2.9,3,0.18,1,6,3
2976,1702,5.6,1026,80,2.8,5,0.2,1,7,3
2977,2137,5.6,1026,80,2.8,5,0.22,1,7,3
2978,2408,5.6,1026,80,2.8,5,0.24,1,7,3
2979,2817,5.6,1026,80,2.8,5,0.25,1,7,3
2980,3262,8.8,1026,73,2.9,13,0.27,2,8,3
2981,3520,8.8,1026,73,2.9,13,0.29,2,8,3
2982,3394,8.8,1026,73,2.9,13,0.31,2,8,3
2983,3359,8.8,1026,73,2.9,13,0.33,2,8,3
2984,2848,11.4,1026,65,3.4,32,0.35,2,9,3
2985,3834,11.4,1026,65,3.4,32,0.37,2,9,3
2986,4160,11.4,1026,65,3.4,32,0.39,2,9,3
2987,4214,11.4,1026,65,3.4,32,0.41,2,9,3
2988,4306,12.4,1026,59,3.6,38,0.43,2,10,3
2989,4363,12.4,1026,59,3.6,38,0.45,2,10,3
2990,4414,12.4,1026,59,3.6,38,0.47,2,10,3
2991,4382,12.4,1026,59,3.6,38,0.49,2,10,3
2992,4313,13.5,1026,54,3.7,47,0.51,2,11,3
2993,4267,13.5,1026,54,3.7,47,0.53,2,11,3
2994,4253,13.5,1026,54,3.7,47,0.55,2,11,3
2995,4195,13.5,1026,54,3.7,47,0.57,2,11,3
2996,4126,14.4,1025,50,3.7,23,0.59,2,12,3
2997,4011,14.4,1025,50,3.7,23,0.61,2,12,3
2998,3866,14.4,1025,50,3.7,23,0.63,2,12,3
2999,3727,14.4,1025,50,3.7,23,0.65,2,12,3
3000,3573,15.3,1025,47,4.0,9,0.67,1,13,3
3001,3391,15.3,1025,47,4.0,9,0.69,1,13,3
3002,3218,15.3,1025,47,4.0,9,0.71,1,13,3
3003,2976,15.3,1025,47,4.0,9,0.73,1,13,3
3004,2786,15.6,1024,45,4.2,4,0.75,1,14,3
3005,2568,15.6,1024,45,4.2,4,0.76,1,14,3
3006,2378,15.6,1024,45,4.2,4,0.78,1,14,3
3007,2040,15.6,1024,45,4.2,4,0.8,1,14,3
3008,1693,15.7,1023,44,3.8,1,0.82,1,15,3
3009,1358,15.7,1023,44,3.8,1,0.84,1,15,3
3010,1028,15.7,1023,44,3.8,1,0.86,1,15,3
3011,702,15.7,1023,44,3.8,1,0.88,1,15,3
3012,427,15.4,1023,44,3.0,0,0.9,1,16,3
3013,266,15.4,1023,44,3.0,0,0.92,1,16,3
3014,145,15.4,1023,44,3.0,0,0.94,1,16,3
3015,70,15.4,1023,44,3.0,0,0.96,1,16,3
3016,29,14.0,1022,50,2.7,7,0.98,1,17,3
3017,6,14.0,1022,50,2.7,7,1.0,1,17,3
3018,32,1.7,1020,89,2.2,0,0.02,1,4,3
3019,72,2.5,1021,90,2.2,2,0.04,1,5,3
3020,128,2.5,1021,90,2.2,2,0.06,1,5,3
3021,158,2.5,1021,90,2.2,2,0.08,1,5,3
3022,217,2.5,1021,90,2.2,2,0.1,1,5,3
3023,311,4.0,1021,86,2.3,2,0.12,1,6,3
3024,534,4.0,1021,86,2.3,2,0.14,1,6,3
3025,908,4.0,1021,86,2.3,2,0.16,1,6,3
3026,1325,4.0,1021,86,2.3,2,0.18,1,6,3
3027,1697,7.7,1021,77,1.9,0,0.2,1,7,3
3028,2135,7.7,1021,77,1.9,0,0.22,1,7,3
3029,2450,7.7,1021,77,1.9,0,0.24,1,7,3
3030,2821,7.7,1021,77,1.9,0,0.25,1,7,3
3031,3224,10.5,1021,68,1.9,5,0.27,1,8,3
3032,3494,10.5,1021,68,1.9,5,0.29,1,8,3
3033,3375,10.5,1021,68,1.9,5,0.31,1,8,3
3034,3819,10.5,1021,68,1.9,5,0.33,1,8,3
3035,3976,13.0,1021,61,2.2,6,0.35,1,9,3
3036,4078,13.0,1021,61,2.2,6,0.37,1,9,3
3037,4112,13.0,1021,61,2.2,6,0.39,1,9,3
3038,4202,13.0,1021,61,2.2,6,0.41,1,9,3
3039,4269,14.6,1021,54,2.0,14,0.43,2,10,3
3040,4290,14.6,1021,54,2.0,14,0.45,2,10,3
3041,4311,14.6,1021,54,2.0,14,0.47,2,10,3
3042,4295,14.6,1021,54,2.0,14,0.49,2,10,3
3043,4126,16.3,1020,50,2.3,11,0.51,2,11,3
3044,4261,16.3,1020,50,2.3,11,0.53,2,11,3
3045,4211,16.3,1020,50,2.3,11,0.55,2,11,3
3046,4135,16.3,1020,50,2.3,11,0.57,2,11,3
3047,4046,17.2,1020,47,2.5,7,0.59,1,12,3
3048,3915,17.2,1020,47,2.5,7,0.61,1,12,3
3049,3754,17.2,1020,47,2.5,7,0.63,1,12,3
3050,3604,17.2,1020,47,2.5,7,0.65,1,12,3
3051,3488,17.9,1019,45,2.8,1,0.67,1,13,3
3052,3292,17.9,1019,45,2.8,1,0.69,1,13,3
3053,3094,17.9,1019,45,2.8,1,0.71,1,13,3
3054,2863,17.9,1019,45,2.8,1,0.73,1,13,3
3055,2652,18.2,1019,43,2.9,4,0.75,1,14,3
3056,2449,18.2,1019,43,2.9,4,0.76,1,14,3
3057,2136,18.2,1019,43,2.9,4,0.78,1,14,3
3058,1734,18.2,1019,43,2.9,4,0.8,1,14,3
3059,1479,18.2,1018,40,2.4,28,0.82,2,15,3
3060,1256,18.2,1018,40,2.4,28,0.84,2,15,3
3061,972,18.2,1018,40,2.4,28,0.86,2,15,3
3062,691,18.2,1018,40,2.4,28,0.88,2,15,3
3063,379,17.9,1018,46,1.7,36,0.9,2,16,3
3064,227,17.9,1018,46,1.7,36,0.92,2,16,3
3065,192,17.9,1018,46,1.7,36,0.94,2,16,3
3066,107,17.9,1018,46,1.7,36,0.96,2,16,3
3067,46,14.8,1018,60,2.6,49,0.98,2,17,3
3068,10,14.8,1018,60,2.6,49,1.0,2,17,3
3069,25,3.8,1017,79,3.9,0,0.02,1,4,3
3070,100,4.1,1017,78,3.8,10,0.04,1,5,3
3071,157,4.1,1017,78,3.8,10,0.06,1,5,3
3072,183,4.1,1017,78,3.8,10,0.08,1,5,3
3073,161,4.1,1017,78,3.8,10,0.1,1,5,3
3074,517,6.5,1017,75,4.2,34,0.12,2,6,3
3075,130,6.5,1017,75,4.2,34,0.14,2,6,3
3076,156,6.5,1017,75,4.2,34,0.16,2,6,3
3077,367,6.5,1017,75,4.2,34,0.18,2,6,3
3078,599,7.6,1017,70,5.0,90,0.2,5,7,3
3079,740,7.6,1017,70,5.0,90,0.22,5,7,3
3080,713,7.6,1017,70,5.0,90,0.24,5,7,3
3081,645,7.6,1017,70,5.0,90,0.25,5,7,3
3082,745,9.9,1017,76,5.9,100,0.27,5,8,3
3083,714,9.9,1017,76,5.9,100,0.29,5,8,3
3084,619,9.9,1017,76,5.9,100,0.31,5,8,3
3085,404,9.9,1017,76,5.9,100,0.33,5,8,3
3086,366,10.3,1017,79,8.1,98,0.35,4,9,3
3087,375,10.3,1017,79,8.1,98,0.37,4,9,3
3088,419,10.3,1017,79,8.1,98,0.39,4,9,3
3089,273,10.3,1017,79,8.1,98,0.41,4,9,3
3090,221,9.8,1018,80,6.4,100,0.43,5,10,3
3091,289,9.8,1018,80,6.4,100,0.45,5,10,3
3092,565,9.8,1018,80,6.4,100,0.47,5,10,3
3093,696,9.8,1018,80,6.4,100,0.49,5,10,3
3094,745,9.6,1018,83,7.4,84,0.51,5,11,3
3095,266,9.6,1018,83,7.4,84,0.53,5,11,3
3096,103,9.6,1018,83,7.4,84,0.55,5,11,3
3097,106,9.6,1018,83,7.4,84,0.57,5,11,3
3098,201,10.6,1018,89,6.8,61,0.59,5,12,3
3099,183,10.6,1018,89,6.8,61,0.61,5,12,3
3100,470,10.6,1018,89,6.8,61,0.63,5,12,3
3101,384,10.6,1018,89,6.8,61,0.65,5,12,3
3102,477,10.6,1018,88,7.2,62,0.67,5,13,3
3103,325,10.6,1018,88,7.2,62,0.69,5,13,3
3104,408,10.6,1018,88,7.2,62,0.71,5,13,3
3105,340,10.6,1018,88,7.2,62,0.73,5,13,3
3106,828,11.0,1017,87,6.9,76,0.75,5,14,3
3107,641,11.0,1017,87,6.9,76,0.76,5,14,3
3108,535,11.0,1017,87,6.9,76,0.78,5,14,3
3109,222,11.0,1017,87,6.9,76,0.8,5,14,3
3110,41,10.1,1018,87,6.4,81,0.82,5,15,3
3111,97,10.1,1018,87,6.4,81,0.84,5,15,3
3112,157,10.1,1018,87,6.4,81,0.86,5,15,3
3113,171,10.1,1018,87,6.4,81,0.88,5,15,3
3114,101,9.6,1018,88,5.6,71,0.9,5,16,3
3115,52,9.6,1018,88,5.6,71,0.92,5,16,3
3116,38,9.6,1018,88,5.6,71,0.94,5,16,3
3117,73,9.6,1018,88,5.6,71,0.96,5,16,3
3118,26,9.0,1019,92,4.1,58,0.98,5,17,3
3119,56,5.7,1025,97,1.0,100,0.06,4,5,3
3120,114,5.7,1025,97,1.0,100,0.08,4,5,3
3121,115,5.7,1025,97,1.0,100,0.1,4,5,3
3122,279,5.7,1025,97,1.0,100,0.12,4,5,3
3123,482,6.4,1025,96,1.2,99,0.13,4,6,3
3124,582,6.4,1025,96,1.2,99,0.15,4,6,3
3125,362,6.4,1025,96,1.2,99,0.17,4,6,3
3126,370,6.4,1025,96,1.2,99,0.19,4,6,3
3127,444,7.4,1025,92,1.5,96,0.21,4,7,3
3128,841,7.4,1025,92,1.5,96,0.23,4,7,3
3129,763,7.4,1025,92,1.5,96,0.25,4,7,3
3130,783,7.4,1025,92,1.5,96,0.27,4,7,3
3131,867,7.8,1025,86,2.2,97,0.29,4,8,3
3132,1021,7.8,1025,86,2.2,97,0.31,4,8,3
3133,850,7.8,1025,86,2.2,97,0.33,4,8,3
3134,825,7.8,1025,86,2.2,97,0.35,4,8,3
3135,847,8.8,1026,83,3.0,100,0.37,4,9,3
3136,1271,8.8,1026,83,3.0,100,0.38,4,9,3
3137,1717,8.8,1026,83,3.0,100,0.4,4,9,3
3138,1161,8.8,1026,83,3.0,100,0.42,4,9,3
3139,643,10.0,1025,84,3.7,100,0.44,4,10,3
3140,616,10.0,1025,84,3.7,100,0.46,4,10,3
3141,765,10.0,1025,84,3.7,100,0.48,4,10,3
3142,609,10.0,1025,84,3.7,100,0.5,4,10,3
3143,472,10.2,1025,85,4.1,100,0.52,4,11,3
3144,506,10.2,1025,85,4.1,100,0.54,4,11,3
3145,496,10.2,1025,85,4.1,100,0.56,4,11,3
3146,480,10.2,1025,85,4.1,100,0.58,4,11,3
3147,890,10.1,1024,86,4.2,100,0.6,4,12,3
3148,439,10.1,1024,86,4.2,100,0.62,4,12,3
3149,357,10.1,1024,86,4.2,100,0.63,4,12,3
3150,324,10.1,1024,86,4.2,100,0.65,4,12,3
3151,411,10.7,1024,87,4.4,100,0.67,4,13,3
3152,445,10.7,1024,87,4.4,100,0.69,4,13,3
3153,505,10.7,1024,87,4.4,100,0.71,4,13,3
3154,382,10.7,1024,87,4.4,100,0.73,4,13,3
3155,245,11.3,1023,85,4.2,100,0.75,4,14,3
3156,462,11.3,1023,85,4.2,100,0.77,4,14,3
3157,761,11.3,1023,85,4.2,100,0.79,4,14,3
3158,468,11.3,1023,85,4.2,100,0.81,4,14,3
3159,311,12.2,1023,83,3.5,100,0.83,4,15,3
3160,171,12.2,1023,83,3.5,100,0.85,4,15,3
3161,144,12.2,1023,83,3.5,100,0.87,4,15,3
3162,110,12.2,1023,83,3.5,100,0.88,4,15,3
3163,60,12.2,1022,82,3.5,100,0.9,4,16,3
3164,61,12.2,1022,82,3.5,100,0.92,4,16,3
3165,49,12.2,1022,82,3.5,100,0.94,4,16,3
3166,78,12.2,1022,82,3.5,100,0.96,4,16,3
3167,42,12.3,1022,83,3.8,99,0.98,5,17,3
3168,5,12.3,1022,83,3.8,99,1.0,5,17,3
3169,33,10.3,1020,92,3.0,53,0.06,3,5,3
3170,66,10.3,1020,92,3.0,53,0.08,3,5,3
3171,100,10.3,1020,92,3.0,53,0.1,3,5,3
3172,135,10.3,1020,92,3.0,53,0.12,3,5,3
3173,152,10.9,1020,89,3.1,75,0.13,3,6,3
3174,188,10.9,1020,89,3.1,75,0.15,3,6,3
3175,279,10.9,1020,89,3.1,75,0.17,3,6,3
3176,417,10.9,1020,89,3.1,75,0.19,3,6,3
3177,720,11.8,1020,83,3.1,89,0.21,4,7,3
3178,907,11.8,1020,83,3.1,89,0.23,4,7,3
3179,1462,11.8,1020,83,3.1,89,0.25,4,7,3
3180,1456,11.8,1020,83,3.1,89,0.27,4,7,3
3181,1532,13.3,1020,77,3.0,98,0.29,4,8,3
3182,3522,13.3,1020,77,3.0,98,0.31,4,8,3
3183,2999,13.3,1020,77,3.0,98,0.33,4,8,3
3184,3090,13.3,1020,77,3.0,98,0.35,4,8,3
3185,2325,16.5,1019,69,2.9,100,0.37,4,9,3
3186,2456,16.5,1019,69,2.9,100,0.38,4,9,3
3187,3182,16.5,1019,69,2.9,100,0.4,4,9,3
3188,3639,16.5,1019,69,2.9,100,0.42,4,9,3
3189,3620,18.5,1019,63,2.8,100,0.44,4,10,3
3190,3482,18.5,1019,63,2.8,100,0.46,4,10,3
3191,3580,18.5,1019,63,2.8,100,0.48,4,10,3
3192,3506,18.5,1019,63,2.8,100,0.5,4,10,3
3193,3891,19.5,1018,58,3.3,100,0.52,4,11,3
3194,3740,19.5,1018,58,3.3,100,0.54,4,11,3
3195,3755,19.5,1018,58,3.3,100,0.56,4,11,3
3196,3580,19.5,1018,58,3.3,100,0.58,4,11,3
3197,3640,20.4,1017,54,3.7,100,0.6,4,12,3
3198,3597,20.4,1017,54,3.7,100,0.62,4,12,3
3199,3413,20.4,1017,54,3.7,100,0.63,4,12,3
3200,3271,20.4,1017,54,3.7,100,0.65,4,12,3
3201,2541,20.3,1017,51,4.0,99,0.67,4,13,3
3202,2288,20.3,1017,51,4.0,99,0.69,4,13,3
3203,1835,20.3,1017,51,4.0,99,0.71,4,13,3
3204,2031,20.3,1017,51,4.0,99,0.73,4,13,3
3205,1794,19.8,1016,50,3.9,99,0.75,4,14,3
3206,1258,19.8,1016,50,3.9,99,0.77,4,14,3
3207,1095,19.8,1016,50,3.9,99,0.79,4,14,3
3208,957,19.8,1016,50,3.9,99,0.81,4,14,3
3209,786,19.7,1015,52,3.8,100,0.83,4,15,3
3210,736,19.7,1015,52,3.8,100,0.85,4,15,3
3211,834,19.7,1015,52,3.8,100,0.87,4,15,3
3212,641,19.7,1015,52,3.8,100,0.88,4,15,3
3213,405,19.5,1015,53,3.5,99,0.9,4,16,3
3214,235,19.5,1015,53,3.5,99,0.92,4,16,3
3215,151,19.5,1015,53,3.5,99,0.94,4,16,3
3216,88,19.5,1015,53,3.5,99,0.96,4,16,3
3217,51,18.0,1014,57,3.3,100,0.98,4,17,3
3218,12,18.0,1014,57,3.3,100,1.0,4,17,3
3219,2,8.9,1011,88,2.5,72,0.02,3,4,4
3220,43,8.9,1011,88,2.5,72,0.04,3,4,4
3221,87,8.6,1012,90,2.4,1,0.06,1,5,4
3222,154,8.6,1012,90,2.4,1,0.08,1,5,4
3223,271,8.6,1012,90,2.4,1,0.1,1,5,4
3224,366,8.6,1012,90,2.4,1,0.12,1,5,4
3225,461,9.9,1012,87,2.5,43,0.13,2,6,4
3226,699,9.9,1012,87,2.5,43,0.15,2,6,4
3227,988,9.9,1012,87,2.5,43,0.17,2,6,4
3228,1255,9.9,1012,87,2.5,43,0.19,2,6,4
3229,1608,12.6,1012,79,1.9,78,0.21,3,7,4
3230,1982,12.6,1012,79,1.9,78,0.23,3,7,4
3231,2245,12.6,1012,79,1.9,78,0.25,3,7,4
3232,2514,12.6,1012,79,1.9,78,0.27,3,7,4
3233,3082,15.0,1012,71,1.8,76,0.29,3,8,4
3234,3320,15.0,1012,71,1.8,76,0.31,3,8,4
3235,3519,15.0,1012,71,1.8,76,0.33,3,8,4
3236,3693,15.0,1012,71,1.8,76,0.35,3,8,4
3237,3671,17.0,1012,65,1.8,62,0.37,3,9,4
3238,3854,17.0,1012,65,1.8,62,0.38,3,9,4
3239,3990,17.0,1012,65,1.8,62,0.4,3,9,4
3240,4016,17.0,1012,65,1.8,62,0.42,3,9,4
3241,4089,19.6,1012,61,0.8,57,0.44,3,10,4
3242,4119,19.6,1012,61,0.8,57,0.46,3,10,4
3243,4100,19.6,1012,61,0.8,57,0.48,3,10,4
3244,4131,19.6,1012,61,0.8,57,0.5,3,10,4
3245,3393,20.8,1012,58,0.8,68,0.52,3,11,4
3246,3873,20.8,1012,58,0.8,68,0.54,3,11,4
3247,4113,20.8,1012,58,0.8,68,0.56,3,11,4
3248,4000,20.8,1012,58,0.8,68,0.58,3,11,4
3249,3628,21.6,1011,56,0.8,57,0.6,3,12,4
3250,3360,21.6,1011,56,0.8,57,0.62,3,12,4
3251,3453,21.6,1011,56,0.8,57,0.63,3,12,4
3252,3441,21.6,1011,56,0.8,57,0.65,3,12,4
3253,3245,20.2,1011,56,1.2,44,0.67,2,13,4
3254,3001,20.2,1011,56,1.2,44,0.69,2,13,4
3255,2708,20.2,1011,56,1.2,44,0.71,2,13,4
3256,2419,20.2,1011,56,1.2,44,0.73,2,13,4
3257,2428,18.4,1011,58,2.2,52,0.75,3,14,4
3258,2140,18.4,1011,58,2.2,52,0.77,3,14,4
3259,483,15.9,1011,64,3.8,27,0.9,2,16,4
3260,262,15.9,1011,64,3.8,27,0.92,2,16,4
3261,150,15.9,1011,64,3.8,27,0.94,2,16,4
3262,79,15.9,1011,64,3.8,27,0.96,2,16,4
3263,31,14.1,1011,70,3.6,20,0.98,2,17,4
3264,7,14.1,1011,70,3.6,20,1.0,2,17,4
3265,27,7.2,1011,96,3.0,65,0.02,3,4,4
3266,83,7.2,1011,96,3.0,65,0.04,3,4,4
3267,182,7.0,1012,97,3.2,55,0.06,3,5,4
3268,297,7.0,1012,97,3.2,55,0.08,3,5,4
3269,314,7.0,1012,97,3.2,55,0.1,3,5,4
3270,333,7.0,1012,97,3.2,55,0.12,3,5,4
3271,365,7.8,1012,96,3.5,49,0.13,2,6,4
3272,636,7.8,1012,96,3.5,49,0.15,2,6,4
3273,799,7.8,1012,96,3.5,49,0.17,2,6,4
3274,836,7.8,1012,96,3.5,49,0.19,2,6,4
3275,526,9.1,1013,91,3.3,47,0.21,2,7,4
3276,595,9.1,1013,91,3.3,47,0.23,2,7,4
3277,878,9.1,1013,91,3.3,47,0.25,2,7,4
3278,1199,9.1,1013,91,3.3,47,0.27,2,7,4
3279,1080,10.3,1014,86,3.9,40,0.29,5,8,4
3280,1551,10.3,1014,86,3.9,40,0.31,5,8,4
3281,1987,10.3,1014,86,3.9,40,0.33,5,8,4
3282,1662,10.3,1014,86,3.9,40,0.35,5,8,4
3283,1374,11.1,1015,83,4.8,45,0.37,5,9,4
3284,2800,11.1,1015,83,4.8,45,0.38,5,9,4
3285,2539,11.1,1015,83,4.8,45,0.4,5,9,4
3286,997,11.1,1015,83,4.8,45,0.42,5,9,4
3287,491,12.4,1016,85,5.1,55,0.44,5,10,4
3288,829,12.4,1016,85,5.1,55,0.46,5,10,4
3289,2934,12.4,1016,85,5.1,55,0.48,5,10,4
3290,4068,12.4,1016,85,5.1,55,0.5,5,10,4
3291,3966,12.6,1017,84,4.9,74,0.52,5,11,4
3292,3862,12.6,1017,84,4.9,74,0.54,5,11,4
3293,4235,12.6,1017,84,4.9,74,0.56,5,11,4
3294,3083,12.6,1017,84,4.9,74,0.58,5,11,4
3295,3194,13.4,1017,83,4.5,86,0.6,4,12,4
3296,3398,13.4,1017,83,4.5,86,0.62,4,12,4
3297,2951,13.4,1017,83,4.5,86,0.63,4,12,4
3298,2318,13.4,1017,83,4.5,86,0.65,4,12,4
3299,1181,13.2,1018,77,4.1,49,0.67,2,13,4
3300,769,13.2,1018,77,4.1,49,0.69,2,13,4
3301,785,13.2,1018,77,4.1,49,0.71,2,13,4
3302,892,13.2,1018,77,4.1,49,0.73,2,13,4
3303,798,13.3,1018,74,3.8,24,0.75,2,14,4
3304,551,13.3,1018,74,3.8,24,0.77,2,14,4
3305,795,13.3,1018,74,3.8,24,0.79,2,14,4
3306,710,13.3,1018,74,3.8,24,0.81,2,14,4
3307,673,13.1,1018,72,3.2,37,0.83,2,15,4
3308,287,13.1,1018,72,3.2,37,0.85,2,15,4
3309,338,13.1,1018,72,3.2,37,0.87,2,15,4
3310,217,13.1,1018,72,3.2,37,0.88,2,15,4
3311,64,11.9,1019,74,2.5,64,0.9,3,16,4
3312,84,11.9,1019,74,2.5,64,0.92,3,16,4
3313,86,11.9,1019,74,2.5,64,0.94,3,16,4
3314,84,11.9,1019,74,2.5,64,0.96,3,16,4
3315,102,11.6,1019,79,1.6,60,0.98,5,17,4
3316,52,11.6,1019,79,1.6,60,1.0,5,17,4
3317,44,6.8,1024,95,2.9,100,0.06,4,5,4
3318,82,6.8,1024,95,2.9,100,0.08,4,5,4
3319,138,6.8,1024,95,2.9,100,0.09,4,5,4
3320,125,6.8,1024,95,2.9,100,0.11,4,5,4
3321,127,7.1,1024,94,4.0,100,0.13,4,6,4
3322,187,7.1,1024,94,4.0,100,0.15,4,6,4
3323,259,7.1,1024,94,4.0,100,0.17,4,6,4
3324,242,7.1,1024,94,4.0,100,0.19,4,6,4
3325,295,7.8,1025,91,3.9,100,0.21,4,7,4
3326,286,7.8,1025,91,3.9,100,0.23,4,7,4
3327,240,7.8,1025,91,3.9,100,0.25,4,7,4
3328,259,7.8,1025,91,3.9,100,0.26,4,7,4
3329,231,7.7,1025,90,3.7,100,0.28,4,8,4
3330,436,7.7,1025,90,3.7,100,0.3,4,8,4
3331,554,7.7,1025,90,3.7,100,0.32,4,8,4
3332,404,7.7,1025,90,3.7,100,0.34,4,8,4
3333,376,7.4,1026,88,3.7,100,0.36,4,9,4
3334,472,7.4,1026,88,3.7,100,0.38,4,9,4
3335,549,7.4,1026,88,3.7,100,0.4,4,9,4
3336,426,7.4,1026,88,3.7,100,0.42,4,9,4
3337,351,7.3,1026,87,3.8,100,0.43,5,10,4
3338,338,7.3,1026,87,3.8,100,0.45,5,10,4
3339,348,7.3,1026,87,3.8,100,0.47,5,10,4
3340,451,7.3,1026,87,3.8,100,0.49,5,10,4
3341,422,7.6,1027,86,4.0,100,0.51,5,11,4
3342,453,7.6,1027,86,4.0,100,0.53,5,11,4
3343,446,7.6,1027,86,4.0,100,0.55,5,11,4
3344,576,7.6,1027,86,4.0,100,0.57,5,11,4
3345,527,7.8,1027,87,3.8,99,0.58,4,12,4
3346,321,7.8,1027,87,3.8,99,0.6,4,12,4
3347,349,7.8,1027,87,3.8,99,0.62,4,12,4
3348,331,7.8,1027,87,3.8,99,0.64,4,12,4
3349,349,8.0,1027,89,3.8,100,0.66,4,13,4
3350,340,8.0,1027,89,3.8,100,0.68,4,13,4
3351,384,8.0,1027,89,3.8,100,0.7,4,13,4
3352,414,8.0,1027,89,3.8,100,0.72,4,13,4
3353,302,7.5,1027,89,3.6,100,0.74,4,14,4
3354,291,7.5,1027,89,3.6,100,0.75,4,14,4
3355,274,7.5,1027,89,3.6,100,0.77,4,14,4
3356,228,7.5,1027,89,3.6,100,0.79,4,14,4
3357,213,8.1,1027,87,3.3,97,0.81,4,15,4
3358,168,8.1,1027,87,3.3,97,0.83,4,15,4
3359,123,8.1,1027,87,3.3,97,0.85,4,15,4
3360,118,8.1,1027,87,3.3,97,0.87,4,15,4
3361,66,8.1,1027,86,3.0,90,0.89,4,16,4
3362,58,8.1,1027,86,3.0,90,0.91,4,16,4
3363,48,8.1,1027,86,3.0,90,0.92,4,16,4
3364,17,8.1,1027,86,3.0,90,0.94,4,16,4
3365,6,7.9,1027,87,2.8,87,0.96,4,17,4
3366,26,5.0,1026,94,1.4,100,0.06,4,5,4
3367,40,5.0,1026,94,1.4,100,0.08,4,5,4
3368,71,5.0,1026,94,1.4,100,0.09,4,5,4
3369,111,5.0,1026,94,1.4,100,0.11,4,5,4
3370,148,5.0,1026,92,1.4,100,0.13,4,6,4
3371,204,5.0,1026,92,1.4,100,0.15,4,6,4
3372,304,5.0,1026,92,1.4,100,0.17,4,6,4
3373,264,5.0,1026,92,1.4,100,0.19,4,6,4
3374,295,5.1,1026,92,1.4,100,0.21,4,7,4
3375,379,5.1,1026,92,1.4,100,0.23,4,7,4
3376,395,5.1,1026,92,1.4,100,0.25,4,7,4
3377,466,5.1,1026,92,1.4,100,0.26,4,7,4
3378,561,6.0,1026,93,1.1,100,0.28,4,8,4
3379,604,6.0,1026,93,1.1,100,0.3,4,8,4
3380,675,6.0,1026,93,1.1,100,0.32,4,8,4
3381,548,6.0,1026,93,1.1,100,0.34,4,8,4
3382,564,6.5,1027,92,0.9,100,0.36,4,9,4
3383,686,6.5,1027,92,0.9,100,0.38,4,9,4
3384,665,6.5,1027,92,0.9,100,0.4,4,9,4
3385,791,6.5,1027,92,0.9,100,0.42,4,9,4
3386,1016,7.7,1027,87,1.3,100,0.43,4,10,4
3387,972,7.7,1027,87,1.3,100,0.45,4,10,4
3388,1178,7.7,1027,87,1.3,100,0.47,4,10,4
3389,1637,7.7,1027,87,1.3,100,0.49,4,10,4
3390,1032,9.5,1026,83,1.6,95,0.51,4,11,4
3391,1111,9.5,1026,83,1.6,95,0.53,4,11,4
3392,1398,9.5,1026,83,1.6,95,0.55,4,11,4
3393,3497,9.5,1026,83,1.6,95,0.57,4,11,4
3394,3538,10.9,1026,79,1.7,85,0.58,4,12,4
3395,3173,10.9,1026,79,1.7,85,0.6,4,12,4
3396,3442,10.9,1026,79,1.7,85,0.62,4,12,4
3397,2847,10.9,1026,79,1.7,85,0.64,4,12,4
3398,2827,12.0,1025,75,1.4,58,0.66,3,13,4
3399,2686,12.0,1025,75,1.4,58,0.68,3,13,4
3400,2950,12.0,1025,75,1.4,58,0.7,3,13,4
3401,2626,12.0,1025,75,1.4,58,0.72,3,13,4
3402,2393,12.6,1025,73,0.8,82,0.74,3,14,4
3403,2165,12.6,1025,73,0.8,82,0.75,3,14,4
3404,1929,12.6,1025,73,0.8,82,0.77,3,14,4
3405,1622,12.6,1025,73,0.8,82,0.79,3,14,4
3406,1413,12.6,1025,69,0.4,97,0.81,4,15,4
3407,922,12.6,1025,69,0.4,97,0.83,4,15,4
3408,806,12.6,1025,69,0.4,97,0.85,4,15,4
3409,694,12.6,1025,69,0.4,97,0.87,4,15,4
